Device Type,Weight,Size,Resolution,PPI,Ethernet,Speed,Generation,Solid State Drive,Laptop Brand,Price,OS,Warranty,Touch,Anti Glare Screen,Camera,Optical Drive,Processor,Brand,RAM,USB Type-C,USB 3.0,USB 2.0,Max Speed
Netbook,1.6,14.0,1980 x 1080 pixels,161,0,2.9,4,1024,ASUS,14516464.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,2,0,4.2
Netbook,2.6,17.3,2560 x 1440 pixels,170,1,2.5,11,2048,ASUS,73532614.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,1,0,4.9
Hybrid,1.3,13.4,3840 x 2400 pixels,338,0,3.1,5,1024,ASUS,29600464.5,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,32 GB LPDDR4X,2,1,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.2,11,512,ASUS,14705014.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,3,0,4.5
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,3.3,5,512,Lenovo,14299632.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,4,0,4.2
Netbook,2.5,16.0,2560 x 1600 pixels,189,1,3.3,5,512,Lenovo,44458015.95,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,2,3,0,4.6
Netbook,2.35,15.6,1920 x 1080 pixels,141,0,3.2,5,512,MSI,16878053.25,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,AMD,8 GB DDR4,0,2,1,4.4
Netbook,2.6,17.3,3840 x 2160 pixels,255,1,4.9,11,3072,ASUS,75229564.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,1,0,4.9
Netbook,2.1,15.6,1920 x 1080 pixels,141,0,3.3,5,1024,ASUS,22247014.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,2.4,15.6,1920 x 1080 pixels,141,1,2.2,11,256,Acer,14516464.5,Windows 10 Home,1,0,0,1,0,Intel Core i5,NVIDIA,16 GB DDR4,1,1,0,4.5
Netbook,2.3,15.6,2560 x 1440 pixels,188,1,2.3,11,256,Acer,26395114.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Lenovo,19135939.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,1,5.0
Netbook,2.2,17.3,1920 x 1080 pixels,127,0,2.6,10,512,MSI,14840581.95,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,5.0
Netbook,2.44,15.6,1920 x 1080 pixels,141,1,2.2,11,512,Dell,15459214.500000002,Windows 10,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,1,2,4.5
Netbook,2.25,15.6,1920 x 1080 pixels,141,1,4.6,11,512,MSI,18476014.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,4.6
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,512,ASUS,15270664.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,0,4.8
Netbook,1.7,14.0,2560 x 1440 pixels,210,0,3.0,5,1024,ASUS,28280614.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,3,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,11,1024,ASUS,27149314.5,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,16 GB DDR4,0,3,0,4.9
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,44309250.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,3,0,4.6
Netbook,2.6,17.3,1920 x 1080 pixels,127,0,2.2,11,512,ASUS,17910364.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,4,0,4.5
Netbook,2.4,17.3,1920 x 1080 pixels,127,1,2.9,4,512,ASUS,14327914.5,Windows 10,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.5,10,512,Lenovo,10745464.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,2,1,4.5
Netbook,2.28,15.6,1920 x 1080 pixels,141,1,2.5,10,256,HP,12536689.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,0,2,4.5
Netbook,4.42,17.3,2560 x 1440 pixels,127,1,2.9,8,512,Dell,60240593.7,Windows 10 Home,1,0,1,1,0,Intel Core i9,NVIDIA,32 GB DDR4,1,2,0,4.8
Netbook,2.14,15.6,1920 x 1080 pixels,141,0,2.2,10,512,ASUS,12126216.15,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,2,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,0,2.9,4,512,ASUS,14705014.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,2,1,4.2
Netbook,2.3,15.6,2560 x 1440 pixels,188,1,3.3,5,2048,ASUS,47137500.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,3,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.9,4,512,ASUS,16213414.500000002,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,3.3,5,1024,ASUS,27903514.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,1.98,15.6,1920 x 1080 pixels,141,0,3.0,4,512,HP,11878461.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,1,4.0
Netbook,2.9,17.3,1920 x 1080 pixels,127,1,4.6,11,2048,MSI,36953914.5,Windows 10,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,0,4.6
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.2,11,512,ASUS,13950814.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.2,11,512,ASUS,16779064.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,0,3,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.5,10,512,ASUS,12065314.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,1,4.5
Netbook,2.48,16.1,1920 x 1080 pixels,137,1,3.2,5,512,HP,17985784.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,1,0,4.4
Netbook,2.48,16.1,1920 x 1080 pixels,137,1,3.3,5,512,HP,13630279.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,1,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.1,11,512,Acer,16024864.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,16 GB DDR4,1,3,0,4.4
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.3,11,1024,Acer,18572175.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,3,0,4.8
Netbook,2.5,17.3,1920 x 1080 pixels,127,0,2.2,11,1024,ASUS,15459214.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB,0,2,0,4.5
Netbook,1.3,13.4,1920 x 1080 pixels,338,0,3.0,5,1024,ASUS,31295529.000000004,Windows 10 Home,1,1,1,1,0,AMD Ryzen 9,NVIDIA,32 GB LPDDR4X,2,1,1,4.8
Netbook,2.6,17.3,1920 x 1080 pixels,127,0,2.2,11,512,ASUS,15063259.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB,0,2,0,4.5
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.0,4,512,ASUS,12915675.0,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,2,1,4.0
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,3.2,5,1024,ASUS,19230214.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.5,10,256,Dell,14956917.3,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,2,4.5
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.1,11,512,ASUS,14327914.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,8 GB DDR4,1,0,0,4.4
Netbook,2.4,17.3,1920 x 1080 pixels,127,1,3.3,5,1024,ASUS,31485964.500000004,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,3,0,4.6
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,512,ASUS,15082114.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,16 GB DDR4,1,0,0,4.8
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,ASUS,16401964.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,1024,ASUS,12630964.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,3.0,4,256,Lenovo,16912746.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,3,0,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,3.2,5,1024,ASUS,20738614.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,4,0,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,30545100.0,Windows 10 Home,1,0,0,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,3,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,4.5,11,512,ASUS,15082114.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB,0,3,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,ASUS,14139364.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,2.2
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.2,5,1024,ASUS,21492814.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,3,0,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,Lenovo,10556725.95,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,1,1,4.5
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,17061889.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.4,17.3,1920 x 1080 pixels,127,1,3.3,5,1024,ASUS,28280614.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,3,0,4.6
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.9,4,512,Lenovo,14139364.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,2,1,4.2
Netbook,2.5,17.3,1920 x 1080 pixels,127,1,3.3,5,1024,ASUS,18476014.5,Windows 10,1,0,1,0,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,3,0,4.2
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.3,11,1024,ASUS,21304264.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,0,2.3
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,512,ASUS,23566864.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,0,3,0,4.8
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,2.7,11,1024,ASUS,14893564.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,0,2.7
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,256,Lenovo,11499664.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.0
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.1,11,1024,ASUS,15082114.5,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,16 GB DDR4,1,3,0,4.4
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.3,11,1024,ASUS,18287464.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,0,4.8
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,10,512,ASUS,16967614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,1,5.0
Netbook,2.5,17.3,1920 x 1080 pixels,127,1,3.3,5,512,ASUS,18853114.5,Windows 10,1,0,1,0,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,3,0,4.2
Netbook,1.7,14.0,1920 x 1080 pixels,157,0,2.9,4,1024,ASUS,19607314.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,2,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,256,Lenovo,11216839.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.0
Netbook,1.6,14.0,1920 x 1080 pixels,157,0,2.8,5,512,ASUS,14428977.3,Windows 10 Home,1,0,1,0,0,AMD Ryzen 7,NVIDIA,8 GB DDR4,0,4,0,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,2.4,9,256,Lenovo,10350263.7,Windows 10,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.1,15.6,1920 x 1080 pixels,141,1,3.3,9,512,ASUS,16967614.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 5,NVIDIA,16 GB DDR4,1,3,0,3.3
Netbook,1.3,13.4,1920 x 1200 pixels,169,0,2.8,9,1024,ASUS,17910364.5,Windows 10 Home,1,1,0,1,0,AMD Ryzen 7,NVIDIA,16 GB LPDDR4X,2,1,1,2.8
Netbook,1.3,13.4,3840 x 2400 pixels,338,0,3.0,5,1024,ASUS,24509614.5,Windows 10 Home,1,1,0,1,0,AMD Ryzen 9,NVIDIA,32 GB LPDDR4X,2,1,1,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,ASUS,23472589.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,30166114.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,3,0,4.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,5,1024,ASUS,27337864.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,3,0,4.6
Netbook,2.19,15.6,1920 x 1080 pixels,141,1,2.4,9,1024,Lenovo,8823008.700000001,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,0,4.1
Netbook,2.45,15.6,1920 x 1080 pixels,141,0,2.2,10,512,HP,25829464.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,2,0,5.0
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,3.1,11,512,ASUS,15742039.500000002,Windows 10 Home,1,0,1,0,0,Intel Core i5,NVIDIA,16 GB DDR4,1,3,4,4.4
Netbook,2.7,17.3,1920 x 1080 pixels,127,1,3.3,5,1024,ASUS,28469164.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,3,0,4.6
Netbook,1.6,14.0,2560 x 1440 pixels,210,0,3.0,4,512,ASUS,20172964.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,2,0,4.3
Netbook,2.6,17.3,1920 x 1080 pixels,127,0,2.3,10,1024,ASUS,27339750.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,3,5.1
Netbook,1.6,14.0,2560 x 1440 pixels,210,0,3.0,4,1024,ASUS,22624114.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,2,0,4.3
Netbook,2.5,15.6,1920 x 1200 pixels,141,0,2.4,10,1024,Dell,60334114.5,Windows 10 Home,1,0,0,1,0,Intel Core i9,NVIDIA,32 GB DDR4,0,3,0,5.3
Netbook,2.3,15.6,1920 x 1080 pixels,141,0,3.2,5,512,ASUS,19607314.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,0,4,0,4.4
Netbook,2.35,15.6,1920 x 1080 pixels,141,0,2.4,10,2048,ASUS,33090525.000000004,Windows 10 Home,1,0,1,0,0,Intel Core i9,NVIDIA,32 GB DDR4,0,4,0,5.3
Netbook,2.23,15.6,1920 x 1080 pixels,141,0,2.2,10,512,HP,15836314.500000002,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,1,5.0
Netbook,3.0,17.3,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,18664564.5,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,256,ASUS,12065314.5,Windows 10,0,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.2,5,1024,ASUS,21304264.5,Windows 10 Home,1,0,0,1,0,AMD Ryzen 7,AMD,16 GB,0,2,0,4.4
Netbook,3.72,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,ASUS,18834259.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB,0,2,0,5.0
Netbook,2.0,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,16401964.500000002,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.38,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,MSI,29223364.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.9,17.3,1920 x 1080 pixels,127,1,2.2,10,2048,MSI,54677614.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,2,1,5.0
Netbook,2.23,15.6,1920 x 1080 pixels,141,1,2.6,10,512,HP,15270664.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,2,5.0
Netbook,2.3,14.0,1366 x 768 pixels,112,1,1.0,10,512,HP,14804946.0,Windows 10 Pro,1,0,0,1,0,Intel Core i5,INTEL,8 GB DDR4,1,2,0,3.6
Netbook,2.23,15.6,1920 x 1080 pixels,141,1,2.5,10,512,HP,11201001.3,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,0,2,4.5
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,10,512,MSI,17533264.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,2,2,0,2.6
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,10,1024,ASUS,43364614.5,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,3,0,3.3
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,14629594.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,11688214.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,1,2,1,4.5
Netbook,1.7,14.0,2560 x 1440 pixels,210,0,3.0,4,1024,ASUS,31297414.500000004,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,2,0,4.3
Netbook,1.86,15.6,1920 x 1080 pixels,141,0,2.6,10,512,MSI,26376070.950000003,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,4,0,5.0
Netbook,2.3,16.1,1920 x 1080 pixels,137,1,2.2,10,256,HP,18193189.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,0,1,5.0
Netbook,2.14,15.6,1920 x 1080 pixels,141,1,2.6,10,256,ASUS,13762264.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,1,2,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,141,1,2.6,10,512,MSI,33937114.5,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,Lenovo,16967614.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,4,0,5.0
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,3.0,4,256,Lenovo,11689911.45,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,0,4.0
Netbook,2.24,17.3,1920 x 1080 pixels,127,1,2.6,10,1024,ASUS,21871800.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,INTEL,16 GB DDR4,0,0,0,5.0
Netbook,2.38,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,MSI,31108864.500000004,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,13573714.5,Windows 10 Home,1,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,1,4.5
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.0,4,512,ASUS,13008064.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,4.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,4,512,ASUS,23566864.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,1,2,1,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.2,10,1024,ASUS,21888580.950000003,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.5,17.3,3840 x 2160 pixels,255,1,2.3,10,1024,MSI,30731764.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,32 GB DDR4,1,3,0,5.1
Netbook,1.86,15.6,1920 x 1080 pixels,141,1,2.6,10,512,MSI,16967614.5,Windows 10,1,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,0,4,0,5.0
Netbook,2.0,15.6,3840 x 2160 pixels,282,0,2.6,9,1024,Dell,29206395.0,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,1,2,0,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,512,MSI,30520777.05,Windows 10 Home,2,0,1,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,3,0,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,9,512,MSI,13573714.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,2,2,0,4.5
Netbook,2.64,17.3,1920 x 1080 pixels,127,1,2.3,10,512,MSI,33937114.5,Windows 10 Home,2,0,0,1,0,Intel Core i7,NVIDIA,16 GB DDR4,1,2,0,5.1
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.4,9,512,MSI,11499664.5,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,2,2,0,4.1
Netbook,2.24,17.3,1920 x 1080 pixels,127,1,2.6,10,512,MSI,11312811.45,Windows 10 Home,1,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,2,2,0,5.0
Ultrabook,2.3,15.6,1920 x 1080 pixels,141,1,3.0,4,512,ASUS,11311114.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,1,2,1,4.0
Netbook,1.7,14.0,1920 x 1080 pixels,157,1,2.9,4,1024,ASUS,25452364.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 7,NVIDIA,16 GB DDR4,1,2,0,4.2
Netbook,2.2,15.6,1920 x 1080 pixels,141,1,2.1,3,1024,ASUS,11688214.5,Windows 10 Home,0,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,3.7
Netbook,1.7,14.0,2560 x 1440 pixels,210,0,3.0,4,1024,ASUS,24322950.0,Windows 10 Home,1,0,1,0,0,AMD Ryzen 9,NVIDIA,32 GB DDR4,1,2,0,4.3
Netbook,1.9,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,16686675.000000002,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,3,5.0
Netbook,1.6,14.0,1920 x 1080 pixels,141,0,3.0,10,1024,ASUS,16213414.500000002,Windows 10,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,2,2,0,4.0
Netbook,1.9,15.6,1920 x 1080 pixels,141,1,2.6,10,1024,ASUS,26208450.0,Windows 10 Home,1,0,1,0,0,Intel Core i7,NVIDIA,16 GB DDR4,1,1,3,5.0
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.5,10,512,ASUS,12630964.5,Windows 10 Home,0,0,1,1,0,Intel Core i5,NVIDIA,8 GB DDR4,0,3,1,4.5
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,3.3,4,512,ASUS,24509614.5,Windows 10,1,0,1,1,0,AMD Ryzen 9,NVIDIA,16 GB DDR4,0,3,1,4.4
Netbook,2.3,15.6,1920 x 1080 pixels,141,1,2.6,10,256,ASUS,16780950.0,Windows 10 Home,0,0,1,1,0,Intel Core i7,NVIDIA,8 GB DDR4,0,3,1,5.0
Netbook,2.6,17.3,1920 x 1080 pixels,127,1,3.0,4,512,ASUS,12253864.5,Windows 10 Home,1,0,1,1,0,AMD Ryzen 5,NVIDIA,8 GB DDR4,0,2,1,4.0
